person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1H,H,682403,0.6735,0.2389,0.0000,0.0000,0.8150,6.7067,-6.0816,3.2321,-0.0035,-0.0417,-0.0132
P1H,H,682423,0.6732,0.2373,0.0000,0.0000,0.7447,6.8234,-6.0528,3.2165,0.0200,-0.0306,-0.0092
P1H,H,682443,0.6678,0.2369,0.0000,0.0000,0.7338,6.7126,-6.0474,3.1938,0.0035,-0.0634,0.0031
P1H,H,682463,0.6721,0.2349,0.0000,0.0000,0.7546,6.7288,-6.0271,3.2680,-0.0055,-0.0318,0.0072
P1H,H,682483,0.6710,0.2345,0.0000,0.0000,0.7376,6.7881,-5.9630,3.3171,0.0083,-0.0518,0.0192
P1H,H,682503,0.6699,0.2385,0.0000,0.0000,0.7432,6.7408,-5.9642,3.3770,0.0173,-0.0719,0.0282
P1H,H,682523,0.6710,0.2385,0.0000,0.0000,0.7286,6.7019,-5.9630,3.3806,0.0246,-0.0505,0.0292
P1H,H,682543,0.6717,0.2361,0.0000,0.0000,0.7329,6.7587,-5.8504,3.3434,0.0272,-0.0232,0.0350
P1H,H,682563,0.6707,0.2385,0.0000,0.0000,0.7517,6.9084,-5.9211,3.2698,0.0572,-0.0253,0.0317
P1H,H,682583,0.6739,0.2361,0.0000,0.0000,0.7621,6.7887,-5.9037,3.2722,0.0449,-0.0338,0.0312
P1H,H,682603,0.6761,0.2341,0.0000,0.0000,0.7583,6.6875,-5.7876,3.2045,0.0230,-0.0254,0.0284
P1H,H,682623,0.6750,0.2417,0.0000,0.0000,0.8169,6.6947,-5.8756,3.2303,0.0380,-0.0634,0.0326
P1H,H,682643,0.6721,0.2389,0.0000,0.0000,0.8112,6.6240,-5.9199,3.2333,0.0293,-0.0719,0.0393
P1H,H,682663,0.6710,0.2369,0.0000,0.0000,0.7461,6.7150,-5.9726,3.3967,0.0272,-0.0224,0.0326
P1H,H,682683,0.6779,0.2345,0.0000,0.0000,0.7484,6.9012,-5.9337,3.4572,0.0346,0.0137,0.0209
P1H,H,682703,0.6750,0.2365,0.0000,0.0000,0.8259,6.9378,-5.9858,3.4692,0.0512,-0.0169,0.0153
P1H,H,682723,0.6707,0.2305,0.0000,0.0000,0.8216,6.9875,-6.1223,3.3704,0.0594,-0.0205,-0.0009
P1H,H,682743,0.6707,0.2377,0.0000,0.0005,0.7664,7.0653,-6.1809,3.2776,0.0641,-0.0482,0.0007
P1H,H,682763,0.6739,0.2441,0.0000,0.0000,0.7102,7.0030,-6.2372,3.2111,0.0450,-0.0301,-0.0101
P1H,H,682783,0.6725,0.2353,0.0000,0.0000,0.8296,7.0473,-6.1702,3.1021,0.0215,-0.0191,-0.0167
P1H,H,682803,0.6732,0.2385,0.0000,0.0000,0.7442,7.1707,-6.2019,3.1213,0.0278,-0.0548,-0.0076
P1H,H,682823,0.6692,0.2425,0.0000,0.0000,0.8636,6.8959,-6.1522,3.1135,-0.0233,-0.0633,-0.0073
P1H,H,682843,0.6696,0.2381,0.0000,0.0009,0.8074,7.1288,-5.9576,3.2039,-0.0424,-0.0221,-0.0189
P1H,H,682863,0.6721,0.2413,0.0000,0.0000,0.7673,7.1875,-5.8552,3.2758,-0.0240,-0.1123,-0.0161
P1H,H,682883,0.6815,0.2385,0.0000,0.0000,0.8164,7.0384,-5.8618,3.3488,-0.0113,-0.1222,-0.0298
P1H,H,682903,0.6689,0.2405,0.0000,0.0000,0.8079,7.0024,-5.7798,3.4189,-0.0250,-0.1266,-0.0557
P1H,H,682923,0.6746,0.2373,0.0000,0.0016,0.8561,6.8019,-5.7349,3.4345,-0.0266,-0.0999,-0.0822
P1H,H,682943,0.6728,0.2393,0.0000,0.0023,0.8287,6.8755,-5.6900,3.3680,0.0160,-0.0857,-0.1030
P1H,H,682963,0.6696,0.2385,0.0000,0.0031,0.8183,6.7659,-5.7959,3.3602,0.0514,-0.1147,-0.1162
P1H,H,682983,0.6721,0.2353,0.0000,0.0000,0.7272,6.5821,-5.8421,3.3512,0.0714,-0.1231,-0.1212
P1H,H,683003,0.6707,0.2357,0.0000,0.0000,0.8008,6.3031,-5.9780,3.3027,0.0809,-0.1154,-0.1194
P1H,H,683023,0.6721,0.2389,0.0000,0.0000,0.8471,6.1342,-6.1241,3.3249,0.0445,-0.0552,-0.1017
P1H,H,683043,0.6717,0.2377,0.0000,0.0023,0.8060,6.2348,-6.0833,3.3854,0.0092,0.0092,-0.0751
P1H,H,683063,0.6728,0.2373,0.0000,0.0000,0.7569,6.3875,-6.0935,3.4381,0.0376,-0.0245,-0.0426
P1H,H,683083,0.6710,0.2341,0.0000,0.0000,0.8122,6.3408,-6.1438,3.3782,0.0582,-0.0476,-0.0104
P1H,H,683103,0.6717,0.2357,0.0000,0.0013,0.8079,6.3821,-6.1582,3.3740,0.0573,0.0123,-0.0084
P1H,H,683123,0.6735,0.2361,0.0000,0.0020,0.8476,6.7581,-6.1534,3.4099,0.0649,0.0229,-0.0069
P1H,H,683143,0.6721,0.2381,0.0000,0.0000,0.8377,6.7881,-6.1857,3.2920,0.0890,-0.0205,0.0016
P1H,H,683163,0.6714,0.2449,0.0000,0.0000,0.8074,6.7971,-6.2336,3.1812,0.1054,-0.0272,-0.0037
P1H,H,683183,0.6800,0.2373,0.0000,0.0034,0.9014,6.7797,-6.3049,3.1117,0.0971,-0.0292,-0.0140
P1H,H,683203,0.6707,0.2381,0.0000,0.0000,0.7432,6.7396,-6.3372,3.0902,0.0528,-0.0145,-0.0238
P1H,H,683223,0.6728,0.2401,0.0000,0.0009,0.8188,6.8605,-6.3618,3.1105,0.0250,0.0221,-0.0368
P1H,H,683243,0.6710,0.2357,0.0000,0.0000,0.7947,6.7923,-6.2654,3.1219,-0.0175,-0.0144,-0.0274
P1H,H,683263,0.6743,0.2361,0.0000,0.0117,0.8627,6.7061,-6.2456,3.1243,-0.0045,-0.0273,-0.0171
P1H,H,683283,0.6732,0.2337,0.0000,0.0041,0.8169,6.7150,-6.2726,3.1979,0.0369,-0.0234,-0.0073
P1H,H,683303,0.6746,0.2385,0.0000,0.0070,0.8117,6.6198,-6.3037,3.1680,0.0175,-0.0298,-0.0021
P1H,H,683323,0.6782,0.2393,0.0000,0.0000,0.7579,6.7420,-6.2318,3.1908,0.0055,-0.0009,0.0041
P1H,H,683343,0.6710,0.2365,0.0000,0.0000,0.7168,6.8312,-6.1881,3.1004,0.0183,-0.0446,0.0091
P1H,H,683363,0.6800,0.2385,0.0000,0.0000,0.7258,6.7797,-6.2342,3.0525,0.0325,-0.0517,0.0167
P1H,H,683383,0.6725,0.2417,0.0000,0.0000,0.7447,6.8144,-6.1786,3.0489,0.0273,-0.0357,0.0072
P1H,H,683403,0.6721,0.2373,0.0000,0.0000,0.7607,6.8066,-6.2073,3.0824,0.0161,-0.0396,-0.0009
P1H,H,683423,0.6717,0.2369,0.0000,0.0049,0.7239,6.8755,-6.0905,3.1105,0.0111,-0.0085,-0.0112
P1H,H,683443,0.6771,0.2385,0.0000,0.0000,0.7414,6.9563,-6.1432,3.1369,0.0201,-0.0369,-0.0175
P1H,H,683463,0.6710,0.2373,0.0000,0.0000,0.7380,6.7623,-6.1815,3.1536,0.0220,-0.0618,-0.0121
P1H,H,683483,0.6707,0.2397,0.0000,0.0000,0.8023,6.7833,-6.2259,3.1872,0.0317,-0.0789,-0.0099
P1H,H,683503,0.6728,0.2373,0.0000,0.0049,0.7635,6.6456,-6.3139,3.1878,0.0313,-0.0747,-0.0068
P1H,H,683523,0.6757,0.2417,0.0000,0.0000,0.7956,6.6605,-6.3109,3.2147,0.0422,-0.0548,-0.0004
P1H,H,683543,0.6721,0.2413,0.0000,0.0038,0.7720,6.5216,-6.3516,3.1477,0.0245,-0.0620,0.0080
P1H,H,683563,0.6764,0.2373,0.0000,0.0000,0.7395,6.5456,-6.3384,3.1453,-0.0057,-0.0352,0.0131
P1H,H,683583,0.6753,0.2357,0.0000,0.0000,0.7484,6.7126,-6.2624,3.1890,-0.0197,-0.0321,0.0232
P1H,H,683603,0.6782,0.2393,0.0000,0.0049,0.7513,6.6396,-6.3258,3.1914,-0.0199,-0.0605,0.0292
P1H,H,683623,0.6717,0.2405,0.0000,0.0000,0.7489,6.7174,-6.2660,3.2381,-0.0140,-0.0460,0.0212
P1H,H,683643,0.6710,0.2381,0.0000,0.0000,0.8311,6.7084,-6.2522,3.2584,-0.0201,-0.0410,0.0169
P1H,H,683663,0.6714,0.2369,0.0000,0.0142,0.7702,6.7623,-6.1360,3.2914,-0.0224,-0.0389,0.0160
P1H,H,683683,0.6714,0.2385,0.0000,0.0081,0.8263,6.7947,-6.2378,3.2614,-0.0063,-0.0701,0.0149
P1H,H,683703,0.6707,0.2413,0.0000,0.0056,0.7357,6.7246,-6.1630,3.2447,-0.0268,-0.0608,0.0199
P1H,H,683723,0.6728,0.2373,0.0000,0.0000,0.7291,6.7983,-6.1013,3.2644,-0.0148,-0.0199,0.0033
P1H,H,683743,0.6692,0.2393,0.0000,0.0000,0.7272,6.7480,-6.0750,3.2890,-0.0193,-0.0201,-0.0013
P1H,H,683763,0.6714,0.2381,0.0000,0.0000,0.7739,6.8276,-6.0115,3.2482,-0.0157,-0.0346,0.0001
P1H,H,683783,0.6717,0.2361,0.0000,0.0000,0.7617,6.7013,-5.9917,3.2854,0.0032,-0.0426,0.0121
P1H,H,683803,0.6717,0.2437,0.0000,0.0000,0.7725,6.7659,-6.0193,3.2872,0.0173,-0.0354,0.0059
P1H,H,683823,0.6717,0.2341,0.0000,0.0000,0.8188,6.7007,-6.0498,3.2794,-0.0093,-0.0357,0.0047
P1H,H,683843,0.6717,0.2365,0.0000,0.0059,0.8490,6.7540,-5.9432,3.2872,-0.0269,-0.0322,0.0053
P1H,H,683863,0.6732,0.2377,0.0000,0.0066,0.8329,6.7701,-5.9917,3.2836,-0.0037,-0.0621,0.0041
P1H,H,683883,0.6696,0.2429,0.0000,0.0000,0.7683,6.7306,-6.0037,3.2273,0.0048,-0.0577,0.0019
P1H,H,683903,0.6721,0.2373,0.0000,0.0023,0.8514,6.8575,-6.0019,3.2321,0.0023,-0.0344,-0.0127
P1H,H,683923,0.6725,0.2401,0.0000,0.0185,0.8547,6.8198,-5.9450,3.2692,-0.0067,-0.0305,-0.0207
P1H,H,683943,0.6717,0.2389,0.0000,0.0000,0.7772,6.8318,-6.0139,3.3476,0.0301,-0.0498,-0.0172
P1H,H,683963,0.6721,0.2381,0.0000,0.0027,0.8362,6.7611,-6.0935,3.3650,0.0687,-0.0805,-0.0175
P1H,H,683983,0.6771,0.2369,0.0000,0.0027,0.8136,6.6330,-6.1947,3.3632,0.0715,-0.0826,-0.0165
P1H,H,684003,0.6721,0.2377,0.0000,0.0013,0.7659,6.6324,-6.1600,3.2866,0.0416,-0.0558,-0.0147
P1H,H,684023,0.6699,0.2365,0.0000,0.0000,0.7588,6.6773,-6.1612,3.1842,0.0400,-0.0413,-0.0157
