person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1I,I,797423,0.0440,0.5849,0.5591,0.7324,0.9300,-1.6939,-8.9789,-3.5806,0.0173,-0.0421,-0.0112
P1I,I,797443,0.0447,0.5829,0.5566,0.7571,0.8996,-1.8376,-9.0927,-3.5710,0.0325,-0.0546,-0.0064
P1I,I,797463,0.0454,0.5773,0.5484,0.7389,0.8285,-1.7891,-9.1867,-3.6422,0.0199,-0.0209,-0.0016
P1I,I,797483,0.0451,0.5813,0.5591,0.7202,0.8992,-1.7053,-9.0705,-3.6207,-0.0008,-0.0269,-0.0095
P1I,I,797503,0.0458,0.5777,0.5652,0.7290,0.8294,-1.8124,-9.0669,-3.6195,0.0040,-0.0428,-0.0045
P1I,I,797523,0.0451,0.5781,0.5529,0.7529,0.9205,-1.7927,-8.9897,-3.6075,0.0211,-0.0337,-0.0011
P1I,I,797543,0.0447,0.5745,0.5550,0.7221,0.7882,-1.8933,-9.1598,-3.6338,0.0312,-0.0183,0.0028
P1I,I,797563,0.0444,0.5829,0.5656,0.7491,0.9005,-1.6927,-9.1364,-3.6261,0.0013,-0.0217,0.0032
P1I,I,797583,0.0436,0.5789,0.5599,0.7373,0.8158,-1.7765,-9.0831,-3.6069,-0.0083,-0.0424,-0.0067
P1I,I,797603,0.0447,0.5753,0.5562,0.7305,0.8874,-1.7232,-9.0101,-3.5806,-0.0021,-0.0292,0.0029
P1I,I,797623,0.0458,0.5825,0.5582,0.7495,0.7959,-1.6520,-9.1119,-3.5410,0.0161,-0.0442,-0.0032
P1I,I,797643,0.0458,0.5857,0.5558,0.7305,0.8235,-1.7100,-9.0975,-3.5548,0.0228,-0.0589,-0.0093
P1I,I,797663,0.0454,0.5813,0.5558,0.7526,0.8670,-1.8130,-9.1867,-3.5746,0.0230,-0.0324,-0.0033
P1I,I,797683,0.0444,0.5729,0.5668,0.7468,0.9105,-1.7484,-9.1412,-3.6261,0.0016,0.0151,-0.0043
P1I,I,797703,0.0447,0.5793,0.5447,0.7594,0.9069,-1.6717,-9.0262,-3.6392,0.0111,-0.0083,-0.0043
P1I,I,797723,0.0444,0.5777,0.5546,0.7332,0.9218,-1.7945,-9.1256,-3.6183,0.0160,-0.0428,-0.0109
P1I,I,797743,0.0436,0.5773,0.5623,0.7510,0.9159,-1.8939,-9.0580,-3.5937,0.0163,-0.0405,-0.0021
P1I,I,797763,0.0389,0.5789,0.5591,0.7214,0.8969,-1.7687,-9.1304,-3.5961,0.0160,-0.0325,0.0001
P1I,I,797783,0.0462,0.5845,0.5365,0.7499,0.9023,-1.7771,-9.1071,-3.5710,0.0124,-0.0446,-0.0024
P1I,I,797803,0.0458,0.5785,0.5644,0.7434,0.8289,-1.7514,-9.1358,-3.5764,0.0032,-0.0304,-0.0023
