person_id,label,timestamp,flex1,flex2,flex3,flex4,flex5,ax,ay,az,gx,gy,gz
P1P,P,1586463,0.8086,0.5038,0.0000,0.0000,0.6906,1.9519,-5.0050,7.9569,0.0040,-0.0365,-0.0147
P1P,P,1586483,0.8112,0.5025,0.0000,0.0000,0.6529,1.9777,-4.9804,7.9916,-0.0140,-0.0456,-0.0164
P1P,P,1586503,0.8086,0.5066,0.0000,0.0000,0.7221,1.9837,-4.9325,7.9772,-0.0101,-0.0308,-0.0179
P1P,P,1586523,0.8101,0.5029,0.0000,0.0000,0.6586,2.0016,-4.9355,7.9820,-0.0072,-0.0288,-0.0203
P1P,P,1586543,0.8112,0.5020,0.0000,0.0000,0.6638,1.9825,-4.9655,7.9694,-0.0191,-0.0461,-0.0133
P1P,P,1586563,0.8127,0.5011,0.0000,0.0000,0.7044,1.9070,-4.9852,7.9880,0.0012,-0.0437,-0.0193
P1P,P,1586583,0.8094,0.5034,0.0000,0.0000,0.7602,1.9316,-5.0164,7.9197,-0.0009,-0.0159,-0.0232
P1P,P,1586603,0.8119,0.5034,0.0000,0.0000,0.6888,1.9891,-5.0128,7.9359,-0.0382,-0.0249,-0.0192
P1P,P,1586623,0.8112,0.5043,0.0000,0.0000,0.6668,1.9106,-4.9224,7.9479,-0.0492,-0.0406,-0.0128
P1P,P,1586643,0.8105,0.5020,0.0000,0.0000,0.7213,1.8466,-4.8571,8.0646,-0.0429,-0.0433,-0.0044
P1P,P,1586663,0.8108,0.5029,0.0000,0.0000,0.6586,1.8597,-4.8176,8.1832,-0.0193,-0.0278,0.0003
P1P,P,1586683,0.8112,0.5025,0.0000,0.0000,0.6279,1.9442,-4.8236,8.1802,0.0141,-0.0426,0.0085
P1P,P,1586703,0.8119,0.5029,0.0000,0.0000,0.6305,1.9412,-4.8391,8.0952,0.0340,-0.0464,0.0140
P1P,P,1586723,0.8101,0.5066,0.0000,0.0000,0.6854,2.0573,-4.8984,8.0521,0.0534,-0.0285,0.0073
P1P,P,1586743,0.8119,0.4941,0.0000,0.0000,0.6274,2.0621,-4.9679,7.9718,0.0498,-0.0258,-0.0047
P1P,P,1586763,0.8130,0.5043,0.0000,0.0000,0.6374,2.0465,-5.0230,7.8682,0.0237,-0.0329,-0.0119
P1P,P,1586783,0.8101,0.5094,0.0000,0.0000,0.6901,1.9897,-5.0517,7.8455,0.0027,-0.0352,-0.0199
P1P,P,1586803,0.8097,0.5038,0.0000,0.0000,0.7083,2.0184,-5.0493,7.9113,-0.0044,-0.0413,-0.0156
P1P,P,1586823,0.8101,0.5025,0.0000,0.0000,0.7135,1.9340,-5.0631,7.9688,-0.0088,-0.0360,-0.0215
P1P,P,1586843,0.8123,0.5029,0.0000,0.0000,0.6612,1.9064,-5.0032,7.9694,-0.0276,-0.0203,-0.0200
P1P,P,1586863,0.8112,0.4983,0.0000,0.0000,0.7221,1.9501,-4.9248,8.0491,-0.0345,-0.0269,-0.0207
P1P,P,1586883,0.8105,0.5029,0.0000,0.0000,0.7247,1.9867,-4.8469,8.0994,-0.0181,-0.0401,-0.0157
P1P,P,1586903,0.8086,0.5048,0.0000,0.0000,0.6806,1.8998,-4.8505,8.1143,0.0031,-0.0242,-0.0155
P1P,P,1586923,0.8112,0.5057,0.0000,0.0000,0.6884,2.0304,-4.9284,8.0413,-0.0100,-0.0103,-0.0183
P1P,P,1586943,0.8105,0.5025,0.0000,0.0000,0.6529,2.0879,-4.9002,8.0646,-0.0207,-0.0164,-0.0312
P1P,P,1586963,0.8094,0.5052,0.0000,0.0000,0.7178,2.0585,-4.8601,8.0760,-0.0037,-0.0159,-0.0456
P1P,P,1586983,0.8116,0.5071,0.0000,0.0000,0.6629,1.9998,-4.8739,8.0616,0.0029,-0.0056,-0.0588
P1P,P,1587003,0.8123,0.5085,0.0000,0.0000,0.7403,1.9382,-4.8930,8.0437,-0.0017,0.0045,-0.0646
P1P,P,1587023,0.8138,0.5020,0.0000,0.0000,0.6741,1.9687,-4.8948,8.0772,0.0187,0.0049,-0.0653
P1P,P,1587043,0.8090,0.5034,0.0000,0.0000,0.6508,1.9633,-4.9140,8.0503,0.0280,-0.0069,-0.0492
P1P,P,1587063,0.8119,0.5057,0.0000,0.0000,0.6512,1.9292,-4.9110,8.0580,0.0203,-0.0368,-0.0183
P1P,P,1587083,0.8101,0.5066,0.0000,0.0000,0.6495,1.9322,-5.0499,8.0353,0.0562,-0.0606,0.0109
P1P,P,1587103,0.8101,0.5057,0.0000,0.0000,0.6599,1.9298,-5.1176,7.9443,0.0484,-0.0629,0.0193
P1P,P,1587123,0.8127,0.5052,0.0000,0.0000,0.6836,2.0861,-5.0379,7.9473,0.0187,-0.0549,0.0203
P1P,P,1587143,0.8072,0.5071,0.0000,0.0000,0.6309,2.0956,-4.9212,7.9353,0.0141,-0.0681,0.0112
P1P,P,1587163,0.8108,0.5052,0.0000,0.0000,0.7070,1.9244,-4.8894,7.9515,0.0123,-0.0653,-0.0136
P1P,P,1587183,0.8094,0.5057,0.0000,0.0000,0.6279,1.8310,-4.9373,7.9371,-0.0035,-0.0432,-0.0230
P1P,P,1587203,0.8097,0.5085,0.0000,0.0000,0.6884,1.8256,-4.9427,8.0269,0.0032,-0.0346,-0.0195
P1P,P,1587223,0.8094,0.5043,0.0000,0.0000,0.6555,1.7609,-4.9086,8.0365,0.0171,-0.0410,0.0064
P1P,P,1587243,0.8061,0.5052,0.0000,0.0000,0.7057,1.7813,-4.9074,8.0820,0.0344,-0.0452,0.0249
